gid	B1	B10	B11	B14	B15	B16	B17	B18	B19	B20	B21	B23	B24	B25	B26	B29	B3	B30	B35	B36	B37	B4	B41	B44	B45	B46	B48	B49	B5	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B6	B60	B61	B64	B68	B7	B70	B8	B9
Zm00001d040442	6.488926643	2.781245917	5.325489528	3.482853364	3.963401228	3.537325356	6.376071315	3.900620173	3.84536675	3.543369852	5.064481094	4.513663616	6.29998824	5.769613144	6.188830599	5.215502723	4.68428867	2.662094863	3.697180595	5.037984812	4.298168928	5.437088402	2.534020246	3.40595501	4.354978632	5.89086824	3.356192697	3.660502755	5.094370347	3.305520045	4.235997425	4.194222868	2.938248186	4.299479863	3.506978797	3.990176094	4.153922246	2.402053395	3.672729555	3.658848128	5.186412586	2.645428455	4.611738512	3.681720735	5.547483977	2.692906023	3.104080707	2.920649956
Zm00001d040443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017318636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d040445	13.91121916	15.99016024	6.444198974	14.21364482	18.53198088	5.630883049	4.696292312	15.46238649	6.848350991	16.5778809	8.277856023	8.35941293	11.22114099	10.64852828	12.74589808	11.22295049	9.069262301	9.658647099	9.689001536	9.669088604	10.85208517	8.542925519	11.16887666	11.42766927	13.84159953	10.12597235	7.365926526	8.259866448	10.49589406	30.66970708	14.19142781	8.221643789	12.74866266	17.70977965	15.11452744	13.96072796	15.70908847	23.97191272	12.58553747	6.424482227	11.88838221	20.91475199	16.1195768	15.73846676	9.47205243	29.62684659	6.723735981	6.273796957
Zm00001d040446	126.3330682	100.7000573	75.1893142	110.5726491	113.2280384	122.8692335	98.71813693	133.0327901	108.4016025	93.6123525	84.86187039	116.2809224	85.66902453	111.1802753	79.42551826	121.9781557	77.90029141	89.86059916	121.5238572	102.2899673	81.80200227	100.8245409	99.51557964	98.56569837	100.3001404	82.37716274	94.47168818	73.40503666	85.72893159	109.5394903	89.4086371	72.40198189	96.78791145	82.01851988	59.46293936	80.96065792	67.08187822	87.91981006	97.04588032	117.6020566	74.56866591	95.94897566	89.27001801	107.2379141	103.0485026	105.7364953	129.2394759	116.6598781
Zm00001d040448	2.8774571	9.253973784	10.94409805	10.00438115	8.042575016	0.022769159	10.13707909	9.695213749	2.497407371	7.022298965	4.113638511	3.628408667	10.36571703	8.804110571	9.661457432	6.157820155	10.01588567	13.43701983	13.84716999	9.540082004	9.49219841	7.927748611	12.91402919	13.83411032	10.84489664	5.273157151	16.05262013	6.578379552	9.131761769	6.186633527	4.377046966	6.894605592	9.520739854	6.648027596	6.172529873	6.89512942	6.586289241	6.44695344	5.439863968	0.026244071	6.873592248	6.425715133	6.721904404	8.21605631	6.844557192	6.562278747	0.028441755	0.023379145
Zm00001d040449	1.547939001	5.658634082	6.052998126	6.611848186	5.746835527	0	6.891547304	4.988338584	1.732494372	4.001682169	2.255911068	2.841813248	7.310061021	7.744443951	9.351068662	5.638557654	6.969723747	10.32663568	11.51712558	9.408401587	8.051658147	5.882848068	7.63085218	9.227267771	6.97091814	5.288983299	9.278551814	7.266239301	7.001722043	5.368022105	3.608139377	6.707517807	9.080853376	5.045168504	5.773627151	7.093840567	7.237287311	5.758369866	6.264201857	0	7.27486932	5.104708425	5.52018127	8.865228989	6.068253703	4.56704985	0	0
Zm00001d040450	11.51578958	4.012314835	4.301595527	5.503675655	6.095661107	4.38908198	2.177923931	5.61165833	12.26476993	6.539766284	9.386752125	8.844813174	2.106126771	5.692460429	6.690119691	7.660214078	3.885333777	4.551613265	5.097304716	4.576675051	4.024425135	7.126678591	3.906811283	3.863127912	8.182032734	7.291016347	5.15742131	2.705230945	2.638703836	5.250642094	8.610706426	3.603540413	6.041524237	1.890306429	1.842899403	3.786854137	3.231555259	5.02373854	6.750551286	9.132238095	4.665635157	9.627894402	2.302325085	5.132240262	2.146755669	5.233230797	7.760695869	9.383741907
Zm00001d040455	2.299806118	2.015198215	2.792978471	2.034847865	2.158010683	0.059220356	2.660401043	2.309940268	0.669065643	2.050075917	0.885073039	1.346444885	2.235903239	2.860646069	2.85319611	2.143362631	2.702268705	2.940263054	2.672286552	2.545120006	2.622091025	1.967433977	2.992068337	3.026099845	2.203890995	1.856160805	2.695084927	2.721912305	2.535944035	2.30301879	2.208064501	2.913650549	2.591425788	2.786957248	3.104413229	2.390665202	3.050548977	2.182573953	2.178612249	0.019502361	2.818134556	2.441608628	3.079983581	2.490020479	1.901251694	3.013077656	0.010567746	0.069493565
Zm00001d040456	1.343691875	2.471509564	2.982820149	2.861563664	2.058203308	2.617815356	2.607735739	2.502783112	2.326986083	2.46782255	2.482484601	3.447053903	2.840909376	3.377464271	4.040746987	2.938575227	2.824535711	4.117193427	3.937583444	4.299137873	4.433775857	2.886692277	4.013571716	3.583653134	2.625610357	2.98669574	3.546544013	3.238634012	2.458966389	2.69675604	2.780968776	3.386764643	3.186234516	2.804525947	3.641683685	3.495997874	3.30964818	2.707018849	3.131316325	3.274062899	3.517372267	3.331415133	2.706618911	3.210552828	2.521254456	2.871050712	2.727950034	2.863914328
Zm00001d040457	0.852559705	0	0	0	0	0	0.070766607	0	0.294288272	0	0.335396099	0.253814261	0	0	0	0	0	0	0	0	0	0.318224238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d040459	4.884413946	4.448463071	4.111834879	4.349712627	4.011090318	2.88025074	3.917946005	4.229991207	3.903785212	4.295508744	3.748263044	4.333051024	4.297204289	4.302012039	4.153658968	4.193410882	4.111978247	3.785747885	4.038220563	4.539401075	4.159915096	4.501214634	3.630294036	3.994806416	3.897733873	3.96051619	3.793394204	4.09084281	3.581663994	4.944679016	4.557317742	4.08987141	4.055465669	5.025392721	4.463110043	4.854644879	4.520136425	4.706719279	4.219831622	3.301307792	4.053069941	5.048403717	4.223699931	3.930387861	3.564430473	5.052076757	3.102954408	3.331212053
Zm00001d040460	2.205447875	1.279226225	0.114111913	0.930711024	0.576674343	0	0	0.808750982	0.452830897	1.007729779	0.4712079	0.475454884	0.245998883	0.332754522	0.287861982	0.531636245	0.366796182	0	0.021446236	0.352966371	0.114108554	0.948910101	0.038823555	0.145444588	0.121962225	0.588219974	0.01855653	0	0.320772284	0.577827732	0.734725688	0.018706628	0.020335132	0.290058412	0.181408624	0.194037384	0.352010782	0.325227719	0.511897459	0.016068846	0.316634196	0.630262808	0.388608758	0.104320505	0.340389622	0.408608508	0.026121682	0.107360217
Zm00001d040461	0.755936272	1.166964433	0.410498588	0.652369021	0.770708299	0.071267468	0.484043594	0.992240404	0.290756812	0.52332847	0.32499882	0.25076849	0.279454731	0.170104112	0.318835931	0.458160449	0.438611013	0	0.048725848	0.188691669	0.337031024	0.570075991	0	0.047207158	0	0.890957187	0.021080219	0.087852066	0.675653354	1.021085805	0.596177415	0.403763855	0.04620142	0.527210169	0.329728316	0.260504008	0.820815036	0.325992961	0.604776133	0.146033676	0.11240514	0.520711673	0.461525892	0.079005396	0.972943344	0.25318869	0.074185577	0
Zm00001d040462	9.029586506	20.93352803	34.8750776	26.9608014	26.31290714	40.50098673	38.58577225	31.30157756	30.66769086	25.8105643	30.66316424	39.38520678	31.31718722	36.43914475	37.32502175	38.98193161	28.52820314	36.98558211	35.46615355	41.07436381	39.91264698	33.8474087	38.54994917	33.64256139	25.53084478	36.72909977	38.40087239	32.7796286	26.24265432	17.48434597	30.15438982	32.64864402	27.24800539	21.60757894	23.61561798	29.80476669	25.54859154	18.66129356	34.6795263	39.93949864	32.07810533	20.4560401	24.78690279	23.01635717	28.89867281	17.75855867	40.86460505	42.8727699
Zm00001d040463	2.922483594	50.81499285	41.0530643	41.66337097	23.92740526	7.697732463	28.72662277	27.05515379	4.57937002	36.0103757	7.786016412	6.551119314	19.1057478	4.812045097	5.20355377	2.743771777	31.55851792	8.359470985	7.243813056	4.66130014	5.054311405	2.648154457	6.870732405	6.723868142	8.736403894	2.270354552	6.755678363	61.38239502	19.7978845	28.67610622	4.18208727	64.07378617	8.184643203	44.93801815	43.45112292	6.421920295	38.19291145	36.10106022	4.286304256	7.564392742	5.14328562	35.76995617	37.56633795	7.771598998	18.62161593	27.52581789	7.370127911	7.947383099
Zm00001d040464	9.865834939	18.98276641	10.16910894	13.05293486	11.47241327	6.024496192	7.005020457	7.202476644	6.281782984	11.3064793	7.041247731	5.794903384	7.436792575	6.086258224	8.28462045	8.548728923	6.317442574	8.946130408	6.090731038	6.806586066	10.56222582	6.467472667	9.120180304	8.219970598	8.69495303	7.882954532	6.701427516	22.7312702	6.142800233	21.18507928	16.51141566	21.95034168	11.0037332	19.52630257	20.35359974	12.45207507	15.84986299	21.84465862	12.396092	5.671575374	10.61604097	17.85705325	14.05882683	10.91201065	6.91696294	22.14098627	5.281524592	5.00643226
Zm00001d040465	0.717282704	0.621546885	1.542658317	1.257588837	1.082475447	1.321472426	1.652178318	1.952748643	0.891335105	0.932359879	0.719554583	1.041013105	1.536485423	0.920612658	1.104115344	0.945215285	1.128897349	0.667384176	0.809100802	1.109695011	0.717494374	0.562235295	0.891022076	1.110500478	1.086408897	0.715067115	0.711749078	1.215665122	1.777445387	1.776269455	0.963563498	1.340913171	1.30420982	2.115649665	1.414424971	1.153523281	1.199885732	0.950311583	0.823992461	1.086159143	0.908366258	1.116840073	1.55495648	1.607074697	1.498216758	1.424770304	1.478236583	0.715565753
Zm00001d040466	12.15798171	6.573631414	8.522358122	6.253377544	11.1273153	7.359858528	8.63850965	7.712930415	8.903256445	9.23777554	9.459587156	9.027386812	10.52357328	7.838996003	14.40824972	8.938435884	10.24184352	9.5894497	10.52445815	7.481138623	12.35975807	11.81047319	11.11988349	10.27516801	13.95504617	11.54149506	10.93467973	10.62332712	13.8269737	14.98972993	11.55452819	11.62567691	14.98164089	10.72605475	14.44203607	15.20176134	12.8420554	12.30629468	10.63669035	12.59205546	11.85503428	13.74515732	11.24548215	14.9837188	8.911388754	12.55151493	7.865375908	6.800987244
Zm00001d040467	31.20084539	45.82208379	44.03563017	45.43484961	37.57098315	32.23420875	34.08634286	42.19157243	36.97419945	49.9768505	37.88561231	29.65767265	36.72775795	44.73290602	35.10161074	47.32102857	38.51741535	53.01817218	55.53106046	41.57945954	41.81677745	31.45531538	49.78416708	54.10791423	57.49887462	49.17280454	62.19885642	33.94645821	27.16158475	46.23774812	48.63098178	45.37900102	53.2060702	44.58535947	37.6719376	47.03524427	39.02220426	58.17593423	45.95698992	27.74811677	48.27479243	36.75098904	45.78134009	54.69521794	30.87698268	47.23224929	37.5574554	45.00024113
Zm00001d040468	11.46612938	38.04520107	19.34410716	57.75662702	26.88369751	56.91904858	22.86312466	35.35647161	12.74778224	29.17008536	12.48294992	15.03492851	22.52162984	33.66228907	13.69885958	46.40008489	18.68205574	16.5296991	24.38075416	24.31835697	16.4500708	16.3713275	23.62690633	16.61440433	14.97636142	27.00453153	11.58918341	20.71570236	21.16472618	23.95571832	20.81734254	14.52900411	10.83352963	24.35848727	19.66388768	18.41677922	20.82165686	34.75604107	50.53873697	50.30995864	26.10063138	63.17401755	16.17760803	20.64177855	23.16896924	32.21373958	51.1372299	46.849384
Zm00001d040470	16.97671398	12.30042194	15.84722213	12.58851393	14.53701594	12.13471222	14.75049691	11.86400188	13.33322792	13.63701162	13.39698572	13.48022639	15.39980925	14.70646729	15.02693614	13.65105606	14.31428624	14.58499309	15.14579263	13.60916975	13.52450924	13.4090196	14.23161687	14.1784264	12.53745902	11.29930173	13.73761262	14.88175927	15.81282307	11.95302844	12.11484765	14.80763367	13.30008343	15.61182225	13.9621249	12.90307013	13.57822986	11.68338106	11.35781375	14.7072105	11.98991822	11.77835082	13.8807584	14.81496084	13.99348288	12.64766923	13.44332351	13.12377515
Zm00001d040475	6.303951741	6.056375127	3.934942549	6.618378547	5.48652769	5.436030415	4.622676599	6.148300209	6.528032178	5.544683067	6.053105996	9.479038123	5.968429192	9.995999712	8.916578657	10.45974393	5.351204568	9.930239708	10.88253594	10.87165382	11.76210507	9.521166153	10.15912837	9.193050146	7.128031361	9.45532475	9.209469721	6.769422904	5.293092215	7.726037295	10.25120755	5.884969995	7.853665998	7.609319411	6.289231428	7.870145739	6.241229378	7.317587941	9.982803668	5.13612759	9.663972392	7.133036615	6.526871731	8.020142212	4.258199925	7.365292099	5.854932652	5.798093493
Zm00001d040476	0	0.158785073	0.3116133	0.37852977	0.138949813	0.057105343	0	0.088340492	0.107528407	0.432437889	0.137867146	0.115924783	0.22392206	0.227168953	0.176869045	0.300367427	0	0.049125682	0.117129443	0.056698218	0.124641651	0.074747726	0.212036339	0.397175605	0.333050691	0.214172401	0.050673602	0.052795713	0.182490642	0.350647598	0.171974254	0	0.166591658	0	0.049538509	0.144510359	0.202370571	0.052242462	0.111829906	0.043880311	0.378286528	0.156463844	0.337654813	0.332354428	0.119938775	0.304313329	0	0
Zm00001d040477	46.48359108	47.02433045	32.59871677	41.62901431	34.73352391	24.66439429	22.98541653	34.38242477	19.04747896	40.48678502	23.74304026	44.13811065	19.78464859	24.1303751	29.58802834	19.77234068	27.92785854	28.9326728	26.39635753	24.81163901	32.86251047	29.37908585	27.68598286	34.69614832	28.75328915	22.8994544	20.95188262	37.36343887	18.33347151	31.36106174	39.38845367	34.2048265	35.60376495	35.24462623	32.72717038	30.80193466	32.74778702	28.50197685	31.51969395	22.85898797	33.64207244	27.16939957	34.3437118	36.70213338	18.89784737	28.75223095	21.9016452	25.21377898
Zm00001d040479	0.667493397	0.048605291	0.047693574	0.049658904	0.031900178	0.091771942	0.017808815	0	0.098745734	0.054152367	0.126606474	0.186298547	0.123379572	0.125168588	0.288751621	0.183889404	0	0.045113209	0.026890645	0.117151285	0.114461207	0.228808345	0.024339712	0.169341349	0.178411261	0.270434025	0.116336747	0.157571311	0.033517045	0.187837712	0.368498182	0.046911102	0.050994945	0.181846775	0.181969269	0.17694278	0.069690528	0.143926252	0.462131533	0.060444402	0.248134966	0.071842118	0.310075943	0.163504544	0.055071226	0.209593286	0.049129521	0.174999524
Zm00001d040481	0.749324584	0	0.044092222	0	0	0.024240635	0.082320339	0	0.867249519	0	1.599634047	0.757816866	0.019010526	0.250720346	0.508869487	0.892520356	0.044756226	0.125120105	0.14916076	0.33694941	0.105818218	2.23165184	0.180014524	0.144511707	0.2356277	3.818387943	0.086041709	0	0.046479249	0	1.216688603	0.130106505	0.117860765	0	0.042057183	0.224924967	0	0	0.830736447	0.018626744	0.183518595	0	0	0.302316565	0.012728197	0	0.030279827	0
Zm00001d040483	0.434862668	0	0	0	0.048492552	0	0	0	0.112580077	0.054879244	0.192458835	0.080913942	0.031258918	0.126848704	0.219470612	0.157239324	0.036796226	0.034289067	0.04087739	0.118723785	0.130497299	0.295646487	0	0	0.232464912	0.112117096	0.070738989	0	0.082794412	0.040791219	0.180053582	0.035655586	0.155038321	0	0.034577214	0.689252988	0	0.036464537	0.390278868	0.015313934	0.150879382	0.091008052	0	0.066279694	0.020928914	0	0	0
Zm00001d040485	0	0	0	0	0	0.040615958	0	0	0.050986114	0	0.065371656	0.087947799	0	0.064629222	0.060569136	0.023737244	0.024996828	0	0	0.134421307	0.088650901	0.082699612	0	0	0	0.101552871	0	0	0	0	0.108725364	0	0	0	0	0.045681086	0	0	0.026512865	0.093629114	0.153745632	0	0	0	0.014217666	0	0.101469634	0.027802707
Zm00001d040488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034814857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d040489	0	0	0.020369443	0	0	19.1046984	0.053241753	0	10.18485281	0	12.89625405	9.120562627	0.026347083	0	0.011561521	0	0	0.019267395	0.057423611	0	0.036663917	0.009772173	0	0.022253531	0.010885378	0.010499967	0	0.020706804	0.003578698	0.045842049	0	0	0	0.015532983	0	0	0	0	0	18.87090575	0.03179278	0	0.009459307	0.018621636	0	0	17.11490629	16.90285741
Zm00001d040493	0.319289771	0	0	0	0	0.02341244	0.031803127	0	0.176340935	0	0.075364958	0.057033165	0	0.037254514	0.12891375	0.389964544	0.021613552	0	0.048021532	0.139473146	0.051101439	0.31667105	0	0	0	0.26342361	0	0	0	0	0.72857424	0	0	0	0	0.197491161	0	0	0.412639129	0	0.044312144	0.021382707	0	0.097329249	0	0	0	0
Zm00001d040496	0	0	23.16471831	0	0	12.21250041	15.05534652	0	7.717813547	0.057584559	6.86617225	8.897798545	8.13436307	11.61313282	12.01823774	13.08925099	10.88805508	20.14844882	18.91558019	16.27797852	12.780158	0.036496542	20.73177837	16.24823822	19.87984268	14.47021135	22.52762797	17.28427533	6.121404414	0	18.68302464	20.53987734	16.83748924	8.208653056	8.526205348	17.39280549	9.04111903	0.076524169	21.86825943	9.062829355	19.31468597	0	8.090127781	18.25608832	6.939556171	0	10.840498	21.3861553
Zm00001d040497	0.205533823	0.523827046	0.051400132	0.187313701	0.114597784	0.028258314	0	0.218574413	0.0798149	0.252897135	0	0.160621555	0.022161359	0.292275106	0.106972343	0.247725713	0.026087094	0.012154808	0.028980481	0.168341101	0.061678343	0.049318087	0.052462599	0	0.082404295	0.132477774	0.050151194	0.026125714	0.027091394	0.057838779	0.283668873	0	0	0.01959792	0	0.214530843	0	0.129259699	0.193684786	0	0.187193333	0.129042346	0.02386956	0.023494864	0	0.050196013	0	0.058030709
Zm00001d040499	0	0	0	0	0	0.002135547	0.002900897	0	0	0	0.003437177	0	0	0.00339814	0	0.003744242	0.003942925	0.014697076	0	0.008481287	0.004661176	0.003727083	0	0	0.004151657	0.012013986	0.003790043	0.011846287	0.001364907	0	0.004287504	0	0.00415331	0.002962121	0	0.010808398	0.003783988	0	0	0	0.012125689	0	0	0.003551123	0.004485305	0	0	0
Zm00001d040500	2.593377428	0	4.789327574	0	0	0.307187363	6.333698501	0	2.396347355	0	2.260206223	2.173675337	3.235067086	2.653512415	3.971857231	3.289245277	3.686601187	2.604871149	2.29527549	2.941045493	4.214484194	3.66668895	3.177411541	3.052186913	2.516747589	5.205022357	3.777305179	5.882950857	4.487651653	3.009005494	3.920674135	4.98554669	2.432402333	3.439121141	2.626761136	3.350077588	2.83817249	0	5.521532764	0.050581245	5.253417551	0.040079408	4.485272513	2.116215952	3.467884929	2.728326401	0.274084643	0.135178678
Zm00001d040501	0	0.966224063	0	0.493584412	0.26903049	0	0	0.146607625	0	0.489315599	0.038133466	0.019238581	0.037161533	0	0	0.041540176	0	0.040763864	0.145788775	0	0	0	0.043986262	0.047081607	0	0	0	0	0.015142841	0.43644435	0	0	0.092157087	0.328630009	0.164425689	0	0.083962258	0.867002555	0	0	0	1.731089338	0.360233554	0.078795275	0.024880916	0.252515316	0	0
Zm00001d040502	0.074220547	0	0	0	0.033106027	0.102043912	0	0	0.038429396	0	0.197088429	0.03314413	0	0.032475012	0.014046873	0.107347809	0	0	0	0	0	0.124665165	0	0.081111955	0	0.229628141	0.072440614	0.075474284	0.013044005	0	0.040974393	0.03651328	0	0.056616212	0.035408969	0	0.036162439	0	0.119900106	0.015682311	0.077254392	0	0	0.033937026	0.042864717	0	0.101973301	0.041911068
Zm00001d040503	13.21672136	15.75686799	13.96861257	15.47413425	14.54586624	11.81032918	14.81582574	16.03209647	13.64756734	13.39920201	11.60329521	15.40704438	17.74985346	15.12782734	16.58218718	15.4329054	14.95565768	17.61715872	17.62719233	17.47621839	16.89128832	14.95417429	16.62077323	15.41961615	13.26984507	14.5328856	15.93255258	14.49069437	14.23030327	17.16376289	16.05220844	13.87762436	15.98433931	16.93445345	16.40601292	18.13308559	16.45452272	14.15714901	15.86000507	13.408747	14.80636211	17.94002469	16.09361729	15.83869199	14.05963211	17.29671922	13.11255048	11.90438813
Zm00001d040504	38.27324401	11.57574319	16.82345219	15.97840959	22.37745878	15.44128476	13.95184476	23.10363687	26.51017996	19.10774218	29.33704745	27.58027881	23.19200294	33.47882394	37.2516264	35.449246	19.56011613	19.51965637	21.62209518	32.76089737	30.21460253	27.61210316	21.61398657	22.70108901	22.73495445	25.38572866	16.63167247	19.70211777	23.32745674	39.8101906	37.45396939	22.57889977	24.98613546	29.95842714	30.62412345	48.65295435	30.09964639	29.1156458	39.4233311	19.56287523	32.25035699	21.99943005	33.44882346	30.45483722	18.68293355	41.99643283	19.07005706	16.21366634
Zm00001d040505	0	0	0	0	0.015405949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007297792	0	0	0	0	0	0	0	0
Zm00001d040508	1164.88751	618.5409523	897.9656608	593.1175243	596.1807162	293.3773403	645.9677006	623.7049059	590.1671014	765.2802773	532.4472962	618.3096704	955.5799284	635.1341021	516.4052045	560.8002903	769.1357407	661.624688	576.6617136	609.1062555	633.0133973	619.0013443	671.4635519	593.2506634	792.1901454	550.4179703	660.764471	707.130693	617.7673218	942.2179244	607.2492816	826.817806	629.2880878	879.1249189	801.4434342	770.5980497	781.2274975	699.1384747	599.4455746	346.3953561	641.3114666	715.9139779	966.7080252	738.2066646	522.5189851	961.5141918	408.9921493	422.0728912
