ID	P5_J92/OE2	P5_J92/OE1	P5_J92/JING724	P5_J92/OE3	P6_J92/OE1	P6_J92/OE3	P6_J92/JING724	P6_J92/OE2
Zm00001d003993	-0.054990754	-0.021508981	-0.554296462	-0.245623413	-0.064618764	-0.221077881	0.10637773	0.461288333
Zm00001d003994	-0.299656962	-0.12324179	-0.126307495	0.085575225	-0.099783089	-0.133620129	0.026243937	-0.059896038
Zm00001d003995	-0.005946242	-0.006454206	-0.008768318	-0.008768318	0.020592108	0	0.009237737	0.017856257
Zm00001d003996	-0.186542546	0.092113458	-0.02378356	-0.034437754	-0.013085208	0.083619823	-0.023528859	0.095703221
Zm00001d003999	-0.034379142	0.117527072	-0.217651589	-0.085073265	-0.058657739	0.007465114	0.072348498	0.041725505
Zm00001d004001	0	0	0	0	-0.016027922	-0.016027922	-0.016027922	-0.016027922
Zm00001d004002	0	0	0	0	0	0	0	0
Zm00001d004004	0.09697492	-0.089089494	-0.651945696	0.254983271	0.333556885	0.555793302	-0.727017547	-0.211267828
Zm00001d004006	0.145489183	0.083945643	-0.01672952	0.390741789	0.226162134	0.114583304	-0.079280158	0.281137212
Zm00001d004007	0.036835159	0.042435573	-0.029781869	0.072198567	0.036036296	-0.129048929	-0.091673652	0.072736305
Zm00001d004008	-0.085567656	-0.219986978	-0.268885675	-0.066656634	0.247549274	0.265200197	-0.226834626	-0.176764989
Zm00001d004009	-0.254838192	-0.4129653	0.034302346	-0.198553473	0.032988412	-0.014427138	0.07394857	-0.092147811
Zm00001d004010	0	0	0	0	0	0	0	0
Zm00001d004012	-0.169878373	-0.000834912	0.123559717	0.039899126	0.369684625	0.169584276	-0.072051172	-0.039131295
Zm00001d004013	-0.035921111	0.123514494	-0.13672717	-0.064243183	-0.138989784	-0.023496022	0.153449481	-0.026366236
Zm00001d004014	0	0	0	0	0	0	0	0
Zm00001d004015	0.004606542	-0.148331824	-0.089993915	-0.127595463	-0.291696319	-0.07583937	0.022805172	-0.128386091
Zm00001d004018	-0.105692294	-0.202268633	-0.497191597	-0.059417421	-0.228582745	0.042770367	-0.460711726	0.11665972
Zm00001d004019	0.365825128	0.157560326	0.119367412	0.157987841	0.14912492	0.017958637	-0.191278745	0.163917142
Zm00001d004020	-0.079185998	-0.054105035	0.076004437	-0.084522096	0.290032849	-0.153017335	-0.110754057	-0.211960722
Zm00001d004021	-0.032523057	-0.022266787	-0.013311009	-0.005911818	0.078542462	0.048358442	-0.035452549	-0.007141075
Zm00001d004022	0.533279384	0.036713609	0.220467055	0.332517487	0.201330261	0.108427052	0.023896152	0.02372014
Zm00001d004023	0.208264386	0.003281655	0.139080391	0.164018544	0.482428274	0.113625616	0.027574033	0.056344688
Zm00001d004025	-0.052826179	0.042335057	0.262177993	0.019367212	0.39634904	-0.130920451	-0.109281578	-0.053245275
Zm00001d004033	0.0536982	0.106141614	0.23447561	0.011181837	0.306059142	-0.025077419	-0.060389835	-0.093078136
Zm00001d004035	0	0	0	0	0	0	0	0
Zm00001d004036	0.002101555	0.011689423	0.080014839	-0.026522622	0.32755396	0.033988335	-0.126454458	-0.225341502
Zm00001d004039	0.065044756	-0.302238853	-0.106042007	0	0.2663575	0	0	0
Zm00001d004040	0.019130046	-0.028245096	-0.07561636	0.020033255	-0.005642685	0.029113288	-0.080805569	0.094608376
Zm00001d004041	-0.081518535	-0.046503584	0.017456429	-0.103467845	0.146534274	0.048791777	0.152073743	0.117541329
Zm00001d004042	-0.226557248	-0.003939872	-0.273616593	-0.251719316	0.115691161	-0.323018977	-0.177141482	-0.34943957
Zm00001d004046	0	0.014918395	0	0	0	0	0	0
Zm00001d004048	0.214514068	0.288454472	-0.086292224	0.140881161	-0.335154295	0.283831588	0.223409121	0.080667677
Zm00001d004049	0.019521767	-0.059181484	0.015776875	0.00397099	0.057402451	0.006092858	-0.016497282	-0.024733094
Zm00001d004051	0.146717498	-0.071096346	0.242826643	-0.080699201	0.056296995	-0.221760171	0.01982582	-0.249485362
Zm00001d004052	-0.267442551	-0.359289493	-0.069899619	-0.220085521	-0.198810689	-0.105253674	0.061642554	-0.049386114
Zm00001d004053	-0.294607082	-0.0931401	-0.599248253	0.108262523	0.475551273	0.448040773	-0.724388605	-0.121814557
Zm00001d004055	0.045388649	-0.150543678	0.362691817	-0.041319247	-0.143700516	-0.128467494	0.191805795	0.044527017
Zm00001d004057	0	0	0	0	0	0	0	0
Zm00001d004058	0	0.009440277	0	0	0	0	0	0
Zm00001d004059	0	0	0	0	0	0	0	0
Zm00001d004061	0	0	0	0	0	0	0	0
Zm00001d004064	-0.016947707	-0.004506951	0.014743517	-0.016947707	0	0	0	0
Zm00001d004065	0	-0.005899733	0	0.013280664	0	0	0	0
Zm00001d004066	-0.139365431	-0.034890559	-0.005207001	0.347935279	0.027440338	0.000533042	-0.102487061	0.184660688
Zm00001d004067	0	0	0	0.002711087	0	0	0	0
Zm00001d004070	-0.12360286	-0.169097516	-0.040764109	-0.132241273	0.108926299	0.021446128	0.084082297	0.023579095
Zm00001d004071	-0.105083616	-0.121430487	0.023334323	-0.055692932	0.05892251	-0.006250254	0.059160352	-0.112355876
Zm00001d004072	0.074022279	0.046596122	0.13237641	0.015651056	-0.129903369	-0.021525051	0.108191503	-0.085405397
Zm00001d004073	-0.027908735	0.04050598	0.009323653	-0.001620162	0.03972618	-0.015247811	0.04423002	-0.005564135
Zm00001d004074	-0.023149761	-0.02072621	0	0	0.052059163	-0.019445063	0	-0.021660764
Zm00001d004075	-0.323945962	-0.299857526	0.119261299	-0.354475073	-0.307741921	-0.219545269	0.378406679	-0.265511968
Zm00001d004078	-0.151544399	-0.171577482	0.190762548	-0.008623524	-0.356835331	-0.296120817	0.685878007	-0.270397206
Zm00001d004079	0.034048534	-0.129467604	0.008858293	-0.134575901	-0.260493507	-0.203886684	0.627594646	-0.148383842
Zm00001d004080	0.062172555	0	0	0.038793518	-0.037173196	-0.019233901	-0.035137637	-0.019233901
Zm00001d004083	-0.439294119	-0.225805884	-0.75962643	0.282528729	0.710159166	0.880601803	-0.855232035	-0.46845496
Zm00001d004085	0	0.028921982	0	0	0.026751248	-0.00911451	0.056581254	-0.022108683
Zm00001d004086	0.229848234	0.232414443	-0.21053846	-0.04320682	-0.254977382	-0.01536935	0.37630007	0.144534365
Zm00001d004087	0.008830811	0.024528779	-0.012668066	-0.012668066	0.059736091	0.02308614	0	0.025899802
Zm00001d004088	0.064065276	-0.13638188	-0.471063285	-0.02064108	0.181223572	0.346369891	-0.493343819	-0.012611041
Zm00001d004089	0.232143228	0.23541383	0.141795681	0.246978625	-0.064920154	-0.073179403	-0.018450171	-0.02923991
Zm00001d004090	-0.1075647	-0.101676851	0.02253563	-0.173023357	0.296820582	-0.017623644	-0.072365872	-0.082140349
Zm00001d004091	-0.129143117	-0.092413695	0.005591928	-0.153999523	0.083009639	-0.084532845	-0.116264339	-0.076048543
Zm00001d004092	0	0	0	0	0	0	0	0
Zm00001d004093	0	0	0	0.249152732	-0.335023217	-0.335023217	-0.335023217	-0.335023217
Zm00001d004094	0.051427963	0.084432401	-0.1683693	-0.074008607	-0.090851244	0.012600206	-0.090382024	-0.026748102
Zm00001d004095	-0.035107469	0.004354622	0.055299925	-0.295891527	-0.011891934	0.120753806	0.146865283	-0.206101286
Zm00001d004096	0.183979284	-0.327764559	-0.088537181	-0.283186599	-0.355241292	-0.119378607	0.294549407	-0.019507841
Zm00001d004097	0	0	0	0	0	0	0	0
Zm00001d004098	0	0	0	0	0	0	0	0
Zm00001d004099	-0.136565986	0.067014505	0.032578774	-0.00095382	0.222638406	0.018660312	-0.013916781	0.051093754
Zm00001d004102	0.123210897	0.141936258	-0.564820988	0.020405222	0.220406071	-0.129459348	-0.603974782	-0.036364097
Zm00001d004105	-0.213175372	-0.225099575	-0.225154332	0.00079471	-0.019556583	-0.033048355	-0.209365796	-0.182605432
Zm00001d004109	-0.110258085	-0.063145349	-0.804415634	0.150314872	0.553423251	0.696224204	-0.874401633	-0.282716822
Zm00001d004114	0	0	0	0	0	0.02895776	0	0
Zm00001d004115	0	0.004723775	0	0	0	0.011578642	0	0
Zm00001d004116	-0.294747289	-0.010720725	-0.335119433	0.249989574	0.415283034	0.343396498	-0.450491774	-0.135798304
Zm00001d004117	-0.02008276	0.00894239	0.064642149	-0.029998551	-0.029979598	-0.040944577	0.04876645	-0.037817273
Zm00001d004118	0.082052527	0.114561896	0.260557022	0.169235402	0.424191394	0.28184617	0.201559251	0.061791461
Zm00001d004119	0.059246106	0.094253191	0.187974358	0.089923129	0.084690736	0.041307288	-0.040674429	-0.073024004
Zm00001d004120	0.094769836	-0.169749901	0.028850239	-0.065173394	0.168075211	0.006590088	0.072630245	-0.12066181
Zm00001d004121	-0.010993446	0.063872461	0.223509847	-0.054830075	0.089361829	-0.05175396	0.042589067	-0.086738936
Zm00001d004123	-0.04565623	-0.192440662	0.222196865	-0.101809706	-0.128237231	-0.098282987	-0.043638974	-0.191914189
Zm00001d004125	-0.245491239	0.104617767	-0.126973162	0.142656239	0.392994555	0.30129941	-0.137655689	0.146787083
Zm00001d004126	-0.03349634	0.324527374	0.002937003	0.208127179	-0.15445825	-0.162592181	0.048007442	-0.163185865
Zm00001d004127	-0.049829166	0.109626734	0.118636983	-0.041640667	0.346726981	0.142151999	0.042104187	0.179332289
Zm00001d004128	0	0	0	0	0	0	0	0
Zm00001d004130	0.01606803	-0.00220505	0.017353074	-0.008291756	0	0	0.013575219	0.025316473
Zm00001d004131	0	0	0	0	0	0	0	0
Zm00001d004132	0.089936356	0.181428233	0.044324705	0.117316174	0.304384008	0.078412804	-0.137537896	-0.144738912
Zm00001d004133	-0.062028054	0.126320637	-0.188570517	-0.155148811	0.09255784	0.007739693	-0.001251351	0.064537385
Zm00001d004134	0	0	0	0.009864366	0.012440053	0.035032814	0	-0.009546011
Zm00001d004135	-0.248574731	-0.014132344	0.280446084	-0.340877193	0.091506849	-0.230705902	0.725845672	-0.091538122
Zm00001d004136	-0.050909066	-0.116259057	0.139918908	-0.113153802	0.057704875	0.024836519	0.002321332	-0.058453769
Zm00001d004137	-0.146111564	0.127819077	-0.815430708	0.136572995	0.427043707	0.378429376	-0.826106734	0.060387
Zm00001d004138	0.076054282	-0.004418542	-0.131402108	-0.024430014	-0.061257617	0.13938007	0.521595616	0.316914047
Zm00001d004139	-0.101766293	0.1394819	-0.008342259	0.121211634	0.179756368	0.049263134	-0.25171894	-0.009668353
Zm00001d004140	0.058339751	0.17340748	0.005439395	0.093960463	0.254642413	0.065455448	-0.151281494	-0.007528552
Zm00001d004141	0	0.08285757	0	0	0	0	0	0
Zm00001d004143	-0.041073712	-0.19571621	0.111126799	-0.16512598	0.111504137	-0.122935206	-0.202482585	-0.119206456
Zm00001d004146	0	0	0	0	0	0	0	0
Zm00001d004147	0	0	0	0	0	0	0	0
Zm00001d004152	0.036161734	0.016666553	-0.139371675	0.061558637	0.415403587	0.197220132	-0.006951686	-0.02501568
Zm00001d004153	-0.045544974	-0.104021399	-0.069425839	-0.087101619	0.385694364	0.049961001	0.082758992	-0.096175847
Zm00001d004154	-0.079677495	0.137406946	0.10681806	0.061974847	0.312477614	0.079088221	-0.064881094	0.138062958
Zm00001d004155	-0.188324931	-0.191273861	-0.188324931	-0.188324931	0	-0.170636015	0	0
Zm00001d004159	0.110429581	0.049134236	0.45733408	0.069511641	0.165100944	0.063204709	0.185857257	-0.101961805
Zm00001d004162	-0.244163755	0.204252055	0.292122323	-0.053655804	0.893412339	0.30618796	1.263823624	0.128625198
Zm00001d004164	-0.086742268	0.235256755	-0.23408328	0.024864456	-0.103516915	-0.064036683	-0.221103966	-0.069093651
Zm00001d004165	0.010065751	0.144614175	-0.206863336	0.09276227	0.21359722	-0.043519845	0.045786421	-0.020114096
Zm00001d004166	0.618680836	0.106962148	-0.722052009	0	1.463328564	0	-0.799401226	-0.539113711
Zm00001d004167	-0.037389922	0.343034462	-0.272869864	0.192096256	-0.093255474	-0.03319001	-0.247119078	0.081001544
Zm00001d004168	-0.258151003	0.164565713	-0.03023145	-0.171216255	0.729787343	0.28093147	0.65180226	0.226403837
Zm00001d004169	0.171927319	-0.035506051	0.27533277	0.081578928	0.136989809	-0.104139173	0.005410641	-0.061296922
Zm00001d004171	0.067562793	0.057423657	0.016293112	0.006278302	0.008872778	0.033527964	0.050485283	0.06197192
Zm00001d004172	-0.11410226	-0.104334983	0.161968971	-0.018793723	0.400477474	0.144359836	0.044305345	-0.016328694
Zm00001d004173	0.002699494	0.038381598	0.021208565	-0.041128374	0.207834224	0.112649901	-0.064343242	0.012891586
Zm00001d004176	-0.143554842	0.072476287	0.039683818	-0.092594074	-0.205324695	0.012984883	0.147292122	0.01696302
Zm00001d004187	0.210320799	0.100315155	-0.073000895	0.023330525	0.017953323	0.041336662	-0.280983658	0.063497816
Zm00001d004190	0.107418728	0.043180485	-0.275714503	-0.065182488	0.351309227	0.198849907	-0.363641141	-0.180917824
Zm00001d004192	-0.323800351	0.129677247	0.554739661	-0.332031359	-0.193853363	-0.051444844	0.978240397	0.039932651
Zm00001d004193	0.161390757	0.170750331	-0.091064975	0.032926823	-0.164818294	-0.082158742	-0.288985151	-0.023541752
Zm00001d004194	0	0	0	0	0.083094434	0	0	0
Zm00001d004196	0.032355818	0.002091845	-0.120271068	0.107181487	0.202769612	0.133791326	-0.120733402	-0.085470681
Zm00001d004197	0.045874895	0.021656684	-0.027259764	-0.014567965	-0.027270323	-0.044398639	-0.035867627	-0.085644513
Zm00001d004198	0.170045226	0.138944568	-0.166161858	0.032194278	-0.361103085	0.171946336	-0.011521426	0.132672886
Zm00001d004200	0.172306705	0.028777987	-0.119805753	0.069015278	0.158678133	0.203439837	-0.082999099	-0.08342443
Zm00001d004203	1.299403494	0.049632552	0.012880578	0.685603851	-0.058996394	0.018194941	0.846410136	0.428905336
Zm00001d004207	-0.028658908	0.040876401	0	0	0	0	0	0
Zm00001d004208	0.638646433	-0.035112483	-0.11443627	0.282353229	-0.339634806	0.44562526	-0.158174206	0.168711372
Zm00001d004209	0.024475741	0.076668451	-0.179267847	-0.174804401	-0.057876332	-0.158931225	-0.278770417	0.021321658
Zm00001d004210	0	0	0	0	0	0	0	0
Zm00001d004213	0	0	0	0	0	0	0	0
Zm00001d004215	-0.124699393	0.131344304	-0.062224489	0.121097808	0.414743009	0.20131055	-0.201676361	-0.084333557
Zm00001d004216	0.115899571	-0.02832846	0.172087748	-0.028400152	0.004424305	0.007008426	0.020870371	-3.29E-05
Zm00001d004220	-0.121052083	-0.165280864	-0.024005781	-0.164728388	0.064630363	-0.210868246	-0.269261583	-0.422496048
Zm00001d004221	-0.110847756	0.050364615	0	-0.01082993	-0.380419832	-0.092100549	0.111483895	1.153601382
Zm00001d004222	0.088422795	0.214332527	0.125098028	0.177339586	0.213852147	0.189740619	-0.271718855	0.05153802
Zm00001d004227	-0.025056713	-0.025056713	-0.025056713	-0.025056713	-0.013571228	-0.013571228	-0.013571228	-0.013571228
Zm00001d004230	0.004160715	0.000303582	-0.002384491	0.00768253	0.014566072	-0.004726031	0.020698977	0.006137979
Zm00001d004231	0.116042456	-0.266684995	-0.108680927	0.055935498	-0.22809005	0.028193875	-0.037977385	-0.25594507
Zm00001d004234	0	0	0	0	0	0	0	0
Zm00001d004236	-0.049997073	-0.023209694	0.037596248	-0.09737559	0.002613492	0.038382981	-0.04991681	-0.165751335
Zm00001d004238	0.031636734	0	0.061993708	-0.014816026	-0.014059217	0.024739222	0.028716815	0
Zm00001d004242	0.795953772	0.33830759	0.664531964	0.265833813	-0.103060629	0.552313123	0.142316462	0.490459115
Zm00001d004243	0.005036589	0.017543595	-0.009010049	-0.008386154	-0.007522577	-0.006749326	-0.018498833	-0.062747759
Zm00001d004245	-0.018789042	-0.053466117	-0.102682477	0.020327563	-0.022119417	0.049700095	-0.153144167	-0.061778729
Zm00001d004248	0.324708669	0.021861407	0.571622241	-0.085572036	-0.178522615	-0.15360224	0.443301617	0.183359092
Zm00001d004249	0	0	0	0	0	0	0	0
Zm00001d004250	1.899772189	0.007652432	-0.011704156	-0.364886656	-0.204791172	-0.254747187	-0.080606154	-0.248623837
Zm00001d004252	-0.089884875	-0.068677375	-0.02111212	-0.06503605	0.015158413	0.012790296	-0.057529402	0.082420758
Zm00001d004259	0.085697537	0.071146822	0.446743814	-0.001794284	0.227682415	0.074282053	0.060406967	-0.162939368
Zm00001d004260	0.049930812	0.20495042	0.543726824	-0.026625746	0.070265188	-0.020349179	0.090460267	-0.080244656
Zm00001d004270	-0.159846518	-0.013800083	0.167313894	-0.106159419	-0.027678577	-0.07067426	0.032495589	-0.359461063
Zm00001d004271	0.117394554	-0.108981937	0.213960359	0.48465326	0.2663575	0.281710146	-0.34422125	0.230969465
Zm00001d004279	-0.179160061	-0.487936034	1.778309065	-0.303462899	-0.436312675	-0.65674473	1.110471922	-0.697926577
Zm00001d004282	-0.364115154	0.002612681	-0.206798391	-0.25582984	0.747511257	0.208035111	0.461307048	0.329006699
Zm00001d004287	-0.084350354	0.04378918	0.037165033	-0.060845306	-0.070851286	-0.059432783	-0.075813101	-0.056985282
Zm00001d004288	-0.057345417	0.031605465	0	0.060789842	-0.070515481	-0.017071402	0.013243391	-0.0933247
Zm00001d004289	0	0	0	0	0	0	0	0
Zm00001d004291	0	0.010644896	0	0	0	0	0	0
Zm00001d004292	0.018413778	0.397925782	0.840671884	-0.053072291	0.167864143	0.056736626	0.750513613	0.687619116
Zm00001d004293	0	0	0	0	0	0	0	0
Zm00001d004298	-0.157196039	0.092657122	-0.046859025	-0.17155449	0.409482752	0.252141857	-0.161671511	-0.033125483
Zm00001d004300	0.044743121	0.080036796	0.00501098	0.044415099	0.233125987	0.043608972	-0.092989426	0.029553689
Zm00001d004301	-0.021060086	0.028675475	-0.048088167	0.055743343	-0.042061844	-0.047991839	-0.022033471	-0.076956509
Zm00001d004305	0.297714596	-0.094955026	0.59433157	-0.148526387	-0.133609965	0.12352449	0.641503225	-0.00729964
Zm00001d004306	0.071639557	0.034267866	0.094202135	-0.035096286	0.015893209	-0.025064985	-0.012364486	-0.001793591
Zm00001d004308	-0.006164139	-0.040699782	-0.021673227	-0.040699782	-0.011228255	-0.011228255	0.010675978	-0.011228255
Zm00001d004309	2.847241148	0.045915337	0.726805075	-0.251915722	0.599458782	-0.486463736	0.369046999	-0.019396175
Zm00001d004310	1.330926315	-0.210712487	0.820732274	-0.321932381	0.018704873	-0.345151543	-0.217467688	-0.274684794
Zm00001d004311	-0.006609189	-0.029728962	-0.032473337	0.016288629	0.03768236	-0.04128471	0	-0.015773221
Zm00001d004315	-0.033564927	-0.033564927	-0.033564927	-0.033564927	0.080848638	0	0	0
Zm00001d004317	0	0	0	0	-0.033138268	0	-0.007523196	0
Zm00001d004320	-0.343937749	-0.249183453	0.803161323	-0.349471167	0.241369297	-0.278603948	0.10070296	-0.308313071
Zm00001d004322	0	0	0	0	0	-0.024452264	0	0
Zm00001d004323	0	-0.018870819	0.016584377	0.020359468	-0.078332664	-0.06262733	-0.047371969	-0.021294958
Zm00001d004324	-0.015212377	0	0	0.030872328	0	0	-0.013198014	0
Zm00001d004325	0	0.005563938	0	0.0076982	0	-0.006676321	-0.020436451	0
Zm00001d004326	0.004353839	-0.006245715	-0.006245715	-0.00659111	-0.00668389	0.015782062	-0.017934245	-2.16E-05
Zm00001d004330	1.674651991	0.259621532	-0.06321546	0.126925999	0.362412335	0.140926063	-0.003974359	0.063605996
Zm00001d004331	1.742888597	0.224082609	0.080072523	0.178682097	-0.118180165	0.042474281	-0.114656034	0.010499988
Zm00001d004332	-0.173151338	-0.00984541	-0.212038849	-0.019700963	0.211804532	0.40748266	0.046828121	-0.031509722
Zm00001d004333	-0.276394944	0.112236169	-0.106760352	0.206712238	0.448828215	0.418190743	0.126403826	-0.244916719
Zm00001d004334	0.020640067	-0.029608802	-0.029608802	-0.029608802	0	0	-0.01380423	-0.029322156
Zm00001d004335	0.153229231	-0.1436508	0.108406246	-0.128668888	0.105427775	0.095858716	0.405378313	0.406542985
Zm00001d004336	-0.008732863	-0.021225526	0.20475813	0.03073329	0.042850798	0.050703066	0.015861702	0.096483938
Zm00001d004337	0	0	0	0	0	0	0	0
Zm00001d004338	-0.024116235	-0.024116235	-0.024116235	-0.024116235	0	0	0	0
Zm00001d004339	-0.122363432	-0.156250683	-0.007736306	0.040770133	0.227694508	-0.00024714	-0.067066291	-0.106272429
Zm00001d004340	-0.04930449	0.058023727	-0.068676217	-0.052941578	0.09444375	-0.020070401	-0.237720704	-0.023428525
Zm00001d004342	-0.795694837	-0.840953616	-0.244423711	-0.774508043	-0.659281782	-0.461739639	-0.365696068	-0.75858522
Zm00001d004343	-0.029903048	-0.004373242	-0.186857377	0.057808037	0.125927035	0.010475388	-0.254945078	-0.153225143
Zm00001d004344	-0.387127983	-0.575224759	-0.288285466	-0.410761552	-0.301971688	-0.049691678	-0.383378067	-0.391301421
Zm00001d004346	-0.440530242	-0.531194061	-0.106589567	-0.231101383	-0.343769232	0.1460679	-0.378263048	-0.408667534
Zm00001d004347	0.007763609	0.020296543	0.04847454	0.00032541	0.004506998	0.017114269	0.022219347	-0.005884848
Zm00001d004348	-0.84898008	-0.919427238	-0.531884849	-0.827493344	-0.787732851	-0.599533011	-0.654819049	-0.85681062
